票站地址,,
九龍秀茂坪寶達邨B停車場地下1號,22.3165188,114.2374224
九龍旺角西海富苑海韻閣地下01-09室,22.316824,114.164766
新界將軍澳坑口培成路38號西貢將軍澳政府綜合大樓地下,22.317321,114.268128
九龍觀塘秀茂坪寶達邨,22.3175581,114.2369756
九龍旺角洗衣街31號,22.317751,114.171753
新界將軍澳厚德邨天主教鳴遠中學,22.3178348,114.2620241
九龍觀塘牛頭角上邨安善道,22.318113,114.217761
九龍觀塘功樂道90號,22.318153,114.222241
新界將軍澳林盛路1號,22.318202,114.253429
九龍旺角上海街557號旺角綜合大樓2樓,22.318216,114.16808
新界將軍澳厚德邨將軍澳官立小學,22.318283,114.2611839
九龍土瓜灣炮仗街39號,22.318323,114.187947
九龍何文田自由道2號龍總大廈2樓,22.318491,114.174321
九龍觀塘翠屏道100號,22.318517,114.228262
九龍啓德沐虹街12號晴朗商場2樓A206,22.318567,114.179606
九龍土瓜灣上鄉道24號,22.318579,114.188196
新界將軍澳厚德邨第3期,22.318758,114.263615
九龍土瓜灣下鄉道66號,22.318823,114.190287
九龍大角咀櫻桃街18號,22.319043,114.165076
新界將軍澳學林里9號,22.319199,114.25885
九龍觀塘秀茂坪秀豐街5號,22.319467,114.233066
新界將軍澳集福路4號,22.319653,114.266669
九龍觀塘曉光街2號,22.319804,114.227739
九龍土瓜灣天光道24號,22.319844,114.186045
九龍大角咀奧海城海輝道11號政府服務中心地下,22.319929,114.156869
九龍觀塘秀茂坪曉麗苑曉安閣地下,22.320091,114.2276459
九龍牛頭角樂華南邨振華道80號,22.320673,114.2204019
九龍觀塘秀茂坪秀明道77號,22.320679,114.231844
九龍何文田巴富街8號,22.321081,114.180361
九龍九龍灣偉業街33號德福花園I座平台,22.321514,114.213272
九龍觀塘秀茂坪曉麗苑曉天閣地下,22.321841,114.2265209
九龍大角嘴道148號,22.322074,114.162173
新界將軍澳翠林邨翠林體育館,22.32217,114.2473679
新界將軍澳翠林邨翠林社區會堂,22.32217,114.2473679
新界將軍澳景林邨,22.322172,114.260312
九龍荔枝角道23號,22.322328,114.167968
九龍牛頭角彩霞邨停車場平台4號,22.322466,114.216759
九龍觀塘牛頭角下邨貴月樓及貴顯樓地下,22.322466,114.216759
九龍牛頭角樂華邨1期,22.322466,114.216759
九龍大角咀道150號,22.32249,114.162406
新界將軍澳貿泰路2號,22.323365,114.256153
九龍牛頭角振華道50號樂雅苑停車場頂樓,22.323391,114.219944
九龍土瓜灣福祥街1號,22.324559,114.186623
九龍觀塘順安邨第2號校舍,22.324665,114.228362
九龍大角咀詩歌舞街33號,22.324683,114.164011
新界將軍澳寶林邨寶林邨文娛活動會堂,22.324874,114.2539269
九龍觀塘順天邨順安道9號,22.325131,114.227558
九龍九龍城富寧街57號,22.325137,114.188553
九龍牛頭角彩霞道55號彩頤居地下,22.32565,114.216302
九龍太子道西256號A,22.326058,114.177801
九龍旺角洗衣街200號,22.326139,114.17053
新界將軍澳寶林邨迦密主恩中學,22.326664,114.2524139
九龍深水埗昌新里1號,22.327579,114.15727
九龍觀塘順利邨,22.327885,114.224573
九龍九龍灣啟禮道10號,22.328076,114.207877
九龍深水埗汝州街88號地下,22.328161,114.163766
九龍九龍灣啟業邨,22.3283829,114.2076363
九龍何文田窩打老道山文福道27號,22.328402,114.178479
九龍深水埗大埔道70號太子中心2樓C,22.328556,114.167215
九龍彩霞道80號,22.328752,114.213796
九龍啓德承啟道28號德朗邨,22.32884,114.204227
九龍深水埗基隆街333號北河街巿政大廈6樓,22.329275,114.161013
九龍九龍城衙前圍道100號九龍城市政大廈3樓,22.329517,114.189032
九龍深水埗英華街1號,22.330339,114.153035
九龍大坑東棠蔭街17號,22.330464,114.170212
九龍九龍塘牛津道2號B,22.330483,114.180969
九龍深水埗南昌街石硤尾邨42座,22.330997,114.164972
九龍深水埗海麗街1號,22.331419,114.147956
九龍黃大仙樂善道26號,22.331989,114.193439
九龍九龍塘對衡道20號,22.332154,114.181447
九龍順利邨順緻街2號,22.332289,114.2247964
九龍又一村玫瑰街22號,22.333025,114.172638
九龍清水灣道55號彩雲邨,22.333227,114.216872
九龍彩雲邨紫霄樓地下,22.333227,114.216872
九龍清水灣道10號坪石邨,22.333337,114.20965
九龍深水埗青山道101號,22.333504,114.162339
九龍深水埗荔枝角道863號地下,22.333964,114.147242
九龍深水埗福榮街231號,22.334116,114.159582
九龍長沙灣麗閣邨,22.334119,114.156684
九龍荔枝角道700號,22.334373,114.153445
九龍黃大仙聯合道150號,22.334848,114.187833
九龍牛池灣彩雲(一)邨彩鳳徑38號,22.335075,114.213835
九龍彩虹邨藍鐘路11號,22.335332,114.206025
九龍斧山平定道10號,22.335826,114.212576
九龍黃大仙彩虹邨黃菊路3號,22.335827,114.206844
九龍九龍塘添福道6號,22.335972,114.178331
九龍新蒲崗爵祿街15號,22.336694,114.195657
九龍美孚新邨第2期百老匯街38號,22.336971,114.148301
九龍新蒲崗彩頤里9號,22.337021,114.201812
九龍美孚新邨天橋底(荔灣街市側),22.3373818,114.1364843
九龍石硤尾白田街白田邨,22.33767,114.165349
九龍深水埗白田邨,22.33767,114.165349
九龍黃大仙大成街,22.337687,114.193752
九龍長沙灣道及興華街交界,22.3379193,114.151211
九龍黃大仙鳳舞街40號,22.338338,114.190069
九龍深水埗保安道325-329號保安道市政大廈2樓,22.338484,114.157507
九龍橫頭磡邨宏基樓地下1-13號,22.33978,114.188772
九龍長沙灣發祥街55號,22.340023,114.158695
九龍深水埗澤安邨,22.3404745,114.1629144
九龍荔枝角荔灣道1號,22.340672,114.136997
九龍深水埗永康街70號,22.34093,114.154636
九龍黃大仙正德街104號,22.34094,114.194305
九龍橫頭磡富美街9號,22.34103,114.184984
九龍鑽石山龍蟠街1號悅庭軒地下,22.341353,114.202419
九龍鑽石山龍蟠苑商場2樓203號,22.341721,114.1980789
